site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision,log_lr_B1_B2,log_lr_B1_B3,log_lr_B1_B4,log_lr_B2_B3,log_lr_B2_B4,log_lr_B3_B4,log_alr_B1,log_alr_B2,log_alr_B3,log_alr_B4,log_clr_B1,log_clr_B2,log_clr_B3,log_clr_B4,log_band_gradient_proper,log_band_range_proper,log_spectral_slope_norm,log_ilr_1,log_ilr_2,log_ilr_3
Van_GT4,20250731_0815,Van,OFF,cluster,0,713772.1756512288,89.22152195640359,2669.6676894342672,250.5602251092108,600076.4855772428,300.0382427886214,2669.6676894342672,422.63091570482914,46809.9634743992,23.4049817371996,180.1260185531728,31.14056222770894,1318.4902916661931,0.6592451458330967,16.595668435507832,0.801191112054371,65567.2363079206,32.7836181539603,1509.1732949321304,108.30705233822056,0.840711512787322,0.0655810986631566,0.0018472144707283,0.0918601740787928,13.478320509689627,13.30481406848883,10.753872716744103,7.185000798331009,11.090846655045072,0.0780066618162723,0.0021972037287808,0.1092647985443705,1.4007111187424706,0.0281668729000209,0.1033963946803031,0.0751136522601709,0.10369745222406,0.0983930543869283,1142.2330272602285,2010.548624656056,4.525436214187758,25.16847978820046,0.8108635856493026,0.0802695946150493,0.033645,29.92179051524987,-0.0004218027100904,0.462,5.470081399270933,1.4075293215064992,-0.7379891378145853,6.11981327015782,OFF,1,0.0437,ON,0,0.5697,OFF,1,0.4995,OFF,1,0.7013,ON,0,0.7065,OFF,1,-0.6726,OFF,1,0.1084,OFF,1,0.0307,OFF,1,0.3576,OFF,1,0.3374,ON,0,0.6841,OFF,1,-0.3611,OFF,1,0.116,OFF,1,0.4708,ON,0,0.5011,OFF,1,0.6487,ON,0,0.7517,OFF,1,-0.521,2.5509610480369975,6.120569759435248,2.213980998394364,3.56960871139825,-0.3369800496426336,-3.906588761040884,0.17350670664736434,2.724467754684362,6.294076466082612,2.3874877050417282,2.7213779514666516,0.1704169034296541,-3.399191807968596,0.5073969530722877,-0.7379936661314547,6.120569759435248,-0.00047614807415443956,1.8038018556097033,3.9559987950075066,-0.5858915348845635
Van_GT4,20250731_1218,Van,ON,cluster,0,127138601.0837422,15892.325135467776,287926.3023596406,40853.21782429874,126813474.99734396,63406.73749867198,287926.3023596406,60543.82102713162,86495.0902518993,43.24754512594965,1023.7325614093606,76.90451362369272,3229.0174781632995,1.6145087390816495,20.481991537904836,2.393602041205051,235401.978668192,117.700989334096,5600.307919085026,464.0559664627404,0.997442742930732,0.0006803212361517,2.539761685781368e-05,0.0018515382162584,18.66078840431804,18.658227871901914,11.36785449249844,8.08024282739813,12.369054127373932,0.0006820654528527,2.546273160822148e-05,0.0018562852147464,2.7215646342458317,0.0373318007845545,0.0018804653459069,0.0006818329519263,0.0018545644465092,0.0018786994843627,597.4837486833859,481.1434565186032,2.973975825014828,9.275974939565224,0.7902431982146724,0.0021682375665682,0.05025,18.1173176300715,-0.0010743619607016,0.169995,4.256444247261189,2.086691727947576,-2.096391248175994,10.577985044503784,OFF,0,0.054,OFF,0,0.0307,ON,1,0.5024,OFF,0,0.6995,ON,1,0.7065,OFF,0,-0.5287,OFF,0,0.0842,OFF,0,0.0639,OFF,0,0.3793,OFF,0,0.3125,ON,1,0.684,OFF,0,-0.5672,OFF,0,0.1358,OFF,0,0.1136,ON,1,0.502,OFF,0,0.5711,ON,1,0.7517,OFF,0,-0.142,7.290384932800912,10.578294680400782,6.289177984686015,3.287909747599871,-1.0012069481148966,-4.2891166957147675,0.0025605324362878434,7.292945465237199,10.58085521283707,6.291738517122303,6.039464399471926,-1.2509205333289852,-4.538830280928856,-0.2497135852140886,-2.096392661562005,10.578294680400782,-0.0011181150439301074,5.155080623443758,5.6608542529537145,0.2883444112873207
Van_GT4,20250731_1620,Van,OFF,cluster,0,5057864.805108876,632.2331006386095,21281.376497895457,2073.4888984220224,1124623.15558339,562.3115777916951,3145.362385046916,396.2798254274103,69768.20487230708,34.88410243615354,408.1238730229816,56.57446847868136,36690.806116936896,18.34540305846845,202.82129731236728,30.167058947406478,3826782.6385362414,1913.3913192681207,21281.376497895457,3828.359582658691,0.2223513674085207,0.0137940035095116,0.0072542085505876,0.7566004205313801,15.43645517464397,13.932959453876316,11.152948000455948,10.510308742546494,15.157535227282144,0.0620369628047123,0.0326249783625264,3.4027243877507787,54.84995128490612,0.5258958028741627,3.234679664106001,0.0601887271149297,1.4822235283462355,1.4433076851265132,5270.53674662342,2476.8791909904803,5.785367502423902,36.68808790747524,0.8065151671684375,0.0680581151312469,44.28,33.660649017579246,-0.0001089150952931,69.095,5.801779814618686,1.351804444749449,0.4081919244686093,4.647226484735649,OFF,1,0.0001,OFF,1,0.0,OFF,1,0.2315,OFF,1,0.6818,ON,0,0.706,OFF,1,-1.0047,OFF,1,0.1737,OFF,1,0.1281,OFF,1,0.3906,OFF,1,0.4652,ON,0,0.6839,OFF,1,-0.2581,ON,0,0.5706,OFF,1,0.0104,OFF,1,0.3985,OFF,1,0.5433,ON,0,0.7496,OFF,1,-0.3069,2.7800248973078805,3.422677076556189,-1.2245764012760851,0.6426521792483086,-4.004601298583966,-4.647253477832274,1.503496412242134,4.283521309550014,4.926173488798323,0.2789200109660488,1.2445313931469961,-1.5354935041608844,-2.178145683409193,2.4691077944230813,0.40819213375869506,4.647253477832274,-0.00012414395045309975,1.9657744567538378,1.659663718854914,-2.851080099536739
Van_GT4,20250804_0825,Van,OFF,cluster,0,707368.7292949476,88.42109116186845,3427.499837433046,278.143778984006,631686.8488711662,315.8434244355832,3427.499837433046,487.6855470910362,54330.78432947872,27.16539216473936,185.35035283482648,37.18472541181212,702.8601318634121,0.351430065931706,12.33685767512361,0.335583087812123,20648.23596243916,10.32411798121958,506.3651054953552,30.120709350058068,0.8930092930469015,0.0768068789012366,0.0009936262415274,0.0291902018103341,13.46930876334083,13.356150641101287,10.902864681440995,6.5565796600889055,9.935433598307064,0.0860090477211653,0.0011126717820995,0.0326874558166046,0.3800467123176763,0.0129366829602185,0.0311232467810732,0.082509552711998,0.0321645846442065,0.030648738900136,730.1087962630903,1329.9333978612294,5.781502190848209,44.25718340739276,0.7951963800483676,0.0659919668552485,0.033375,38.763374127046255,-0.0005009479962077,0.15042,6.226023941992645,1.5083232869259933,-1.1402390142647416,6.799570981012383,OFF,1,0.044,ON,0,0.6214,OFF,1,0.4985,OFF,1,0.7017,ON,0,0.7065,OFF,1,-0.6396,OFF,1,0.098,OFF,1,0.0248,OFF,1,0.3517,OFF,1,0.3096,ON,0,0.6841,OFF,1,-0.402,OFF,1,0.1256,ON,0,0.5598,ON,0,0.5001,OFF,1,0.6489,ON,0,0.7517,OFF,1,-0.2736,2.453302782200751,6.800991144966329,3.4207638888471923,4.347688362765578,0.9674611066464411,-3.380227256119137,0.11315829161230262,2.5664610738130538,6.914149436578632,3.533922180459495,3.1687644540035684,0.7154616718028173,-3.632226690962761,-0.25199943484362386,-1.1402546296157308,6.800991144966329,-0.0005742840326326495,1.7347470335979749,4.551429349961053,0.29098388308519957
Van_GT4,20250804_1226,Van,OFF,cluster,0,1174611.5590826285,146.82644488532856,3364.654054005223,303.1412832052848,1071945.3174927502,535.9726587463751,3364.654054005223,400.16296213317537,80931.73226124966,40.46586613062483,434.77779548993567,65.39153257238509,808.6174671152687,0.4043087335576343,9.219414155091954,0.3118274471228847,20925.891861513417,10.462945930756709,342.88176863692934,19.753734428292177,0.9125955803890944,0.0689008478040666,0.0006884126593703,0.0178151591474687,13.97644891423426,13.884986542393271,11.301373622716229,6.696561873294621,9.94879030281266,0.0754998701337407,0.0007543458177566,0.0195214172962096,0.2585622632381765,0.0099913525203567,0.0188524087050284,0.0727855489759805,0.0193333184588066,0.018676904402985,957.2654010204674,1072.1280502557454,3.575048172243972,19.493738888161623,0.8528413002492146,0.0670320724362605,0.030405,22.91585862908229,-0.0007072939599439,0.256935,4.78705114122668,1.2647123339325048,-1.312065413193538,7.188424669098652,OFF,1,0.2112,ON,0,0.7888,OFF,1,0.4993,ON,0,0.7024,ON,0,0.7065,OFF,1,-0.3732,OFF,1,0.1809,OFF,1,0.0722,OFF,1,0.3809,OFF,1,0.4318,ON,0,0.684,OFF,1,-0.1849,OFF,1,0.429,ON,0,0.5696,ON,0,0.5006,OFF,1,0.6557,ON,0,0.7517,ON,0,0.1293,2.583624342810605,7.189659650860751,3.9362430932442525,4.606035308050146,1.3526187504336473,-3.2534165576164984,0.09146245337904801,2.675086796189653,7.281122104239799,4.0277055466233005,3.4273817717289017,0.8437574289182965,-3.762277879131849,-0.5088613215153508,-1.3120810310814175,7.189659650860751,-0.0007810188203499272,1.8268982928400164,4.81557230180858,0.5875824419141514
Van_GT4,20250804_1627,Van,OFF,cluster,0,2651563.7462628465,331.4454682828558,16270.965166306356,1134.4745972914593,1096193.5856085247,548.0967928042623,3151.1997086113697,397.2060412725316,79116.15568239424,39.55807784119712,424.2148071906741,65.6660815498234,977.5005795366588,0.4887502897683294,18.41655149078747,0.7798418540077954,1475276.504392391,737.6382521961955,16270.965166306356,2139.9495774321194,0.41341400415265,0.0298375461626754,0.0003686506051058,0.5563797990795687,14.790660493991284,13.907355272345068,11.278685016236777,6.886021379106429,14.204356668631329,0.0721735254803581,0.0008917225865658,1.3458174940624943,18.64696902483646,0.0123552588102031,1.2560552789677435,0.0696879203328647,0.8526339526878676,0.8136178364241555,4360.156266528647,3119.1437895054023,8.337073486148771,81.58852130502684,0.816353116993638,0.0551763616636159,68.955,49.09092663296212,-0.0003520575340708,70.67,7.0064917492592285,1.3358315442857995,0.0990004654287535,7.318335289524899,OFF,1,0.0,OFF,1,0.0,OFF,1,0.1079,OFF,1,0.6668,ON,0,0.7061,OFF,1,-1.5655,OFF,1,0.161,OFF,1,0.0598,OFF,1,0.3752,OFF,1,0.4062,ON,0,0.684,OFF,1,-0.2316,OFF,1,0.2235,OFF,1,0.0,OFF,1,0.2904,OFF,1,0.1565,ON,0,0.7495,OFF,1,-0.3253,2.628681983424661,7.022355475362031,-0.29700163069466967,4.39367349193737,-2.9256836141193308,-7.3193571060567,0.8833057567575544,3.5119877401822155,7.905661232119585,0.5863041260628847,2.3385089570230058,-0.2901730264016553,-4.683846518339025,2.6355105877176754,0.0990005435648899,7.3193571060567,-0.00040933764913679533,1.8587588560624817,4.660574309785919,-3.0432254945418187
Van_GT4,20250815_0847,Van,OFF,cluster,0,677654.1774917577,84.7067721864697,3586.061796206108,269.17935316805085,615535.3367000702,307.7676683500351,3586.061796206108,471.1977444578689,44227.1417482304,22.1135708741152,185.8322291991144,29.571838704215292,714.2198504751866,0.3571099252375933,5.3448050843237525,0.2038290401989744,17177.479192981864,8.588739596490932,332.9138120694552,18.583714868060305,0.90833253471319,0.065265061763407,0.0010539591936388,0.025348444329764,13.426393849777636,13.330249258932437,10.697116556600417,6.572589978612822,9.751412669674773,0.071851507315995,0.0011603230682141,0.0279065687520779,0.388392252214236,0.0161489036421309,0.0271183943129192,0.0693875337591459,0.0275242764746119,0.0267572060088306,678.4948906600224,1247.2076981450978,5.721329327677414,43.798897827256106,0.7911631203967864,0.0657883678371731,0.032025,42.33500703235011,-0.0004906448209062,0.1434,6.5065357166068125,1.5335239493713944,-1.1929455297525553,6.757659280319615,OFF,1,0.0356,OFF,1,0.3919,OFF,1,0.4985,OFF,1,0.7013,ON,0,0.7065,OFF,1,-0.6854,OFF,1,0.0854,OFF,1,0.0209,OFF,1,0.3471,OFF,1,0.2909,ON,0,0.6841,OFF,1,-0.4464,OFF,1,0.0986,OFF,1,0.317,ON,0,0.5001,OFF,1,0.614,ON,0,0.7517,OFF,1,-0.318,2.6331536880256294,6.759056805556874,3.578893178722053,4.125903117531244,0.9457394906964236,-3.180163626834821,0.09614473976812477,2.729298427793754,6.855201545324999,3.675037918490178,3.2427759180761395,0.6096222300505101,-3.5162808874807343,-0.3361172606459135,-1.192964392907351,6.759056805556874,-0.0005633302569659966,1.8619208287092894,4.443766280368386,0.3881147818263971
Van_GT4,20250815_1248,Van,OFF,cluster,0,5268475.239416312,658.559404927039,34203.88250042708,2543.483613476347,1063464.80226291,531.7324011314549,3356.680529995414,391.3479683871244,65163.9786642937,32.581989332146854,336.90152700933686,51.9387107262761,14910.98114746883,7.455490573734415,71.06771898928946,13.526544781075875,4124935.47734164,2062.46773867082,34203.88250042708,4787.313861454705,0.2018543798605248,0.0123686599448673,0.0028302270523949,0.7829467331422129,15.47725174007823,13.877043757264245,11.08467746655425,9.609920272672214,15.232561178200015,0.0612751625870195,0.0140211327311691,3.878770099922869,63.30085365917932,0.2288224484274839,3.6680319768953855,0.0594711686916816,1.5848931593961546,1.5407375646355057,5297.526712101824,2389.926536247261,9.169174619018952,96.67358867368718,0.8011176705071341,0.0649293828716639,40.535,51.93742925015441,-8.59589829769943e-05,67.065,7.206762744100678,1.3552783869174607,0.4518391403119247,5.622640905527803,OFF,1,0.0002,OFF,1,0.0,OFF,1,0.2587,OFF,1,0.6846,ON,0,0.706,OFF,1,-0.8127,OFF,1,0.1524,OFF,1,0.0724,OFF,1,0.378,OFF,1,0.4147,ON,0,0.684,OFF,1,-0.2708,ON,0,0.8332,ON,0,0.9638,OFF,1,0.4171,ON,0,0.7484,ON,0,0.7495,OFF,1,-0.0836,2.792380696171607,4.267189606689104,-1.3555181188299361,1.4748089105174973,-4.147898815001543,-5.6227077255190405,1.6002087333279373,4.3925894294995445,5.867398340017042,0.24469061449800122,1.4260130460076947,-1.3663676501639124,-2.8411765606814097,2.781531164837631,0.45183937294331206,5.6227077255190405,-0.00010026034886947211,1.974511325917356,2.3441610784956306,-3.2118355335566777
Van_GT4,20250815_1649,Van,OFF,cluster,0,4175923.5068639554,521.9904383579944,20956.030317731434,1883.4308681635507,1112771.8458832572,556.3859229416286,3098.441988399485,404.97158355429633,66592.12153570872,33.29606076785436,383.8811806753256,53.63264744030408,35839.84065078845,17.919920325394227,243.74635057504287,34.72625915466426,2960719.698794201,1480.3598493971006,20956.030317731434,3550.85887130978,0.2664732349752568,0.01594668135713,0.0085824945289056,0.7089975891387075,15.244846330522956,13.922365517679031,11.106356570950094,10.486843322471946,14.900943275986329,0.059843463673177,0.0322077169577457,2.660670927059161,44.46051019957538,0.5381994119384204,2.540826769534437,0.0581212214388124,1.2976464440175683,1.264360250592903,4935.561423908276,2599.812480973169,7.239548959769371,59.68299573395917,0.7998208349044654,0.0677048690128172,39.8,40.1463873239671,-0.0002083629471458,68.57,6.336117685430359,1.371541695180715,0.3261925861024324,4.414099953514382,OFF,1,0.0002,OFF,1,0.0,OFF,1,0.2493,OFF,1,0.683,ON,0,0.7061,OFF,1,-0.8999,OFF,1,0.1646,OFF,1,0.1168,OFF,1,0.3879,OFF,1,0.4532,ON,0,0.684,OFF,1,-0.2769,ON,0,0.4957,OFF,1,0.0007,OFF,1,0.4035,OFF,1,0.4824,ON,0,0.75,OFF,1,-0.3419,2.8160230647512066,3.4355491980711914,-0.9785783192080473,0.6195261333199849,-3.794601383959254,-4.414127517279239,1.3224814720323739,4.13850453678358,4.758030670103565,0.3439031528243266,1.3182484859035881,-1.4977745788476184,-2.1173007121676033,2.2968268051116354,0.3261927730693491,4.414127517279239,-0.0002284239439024296,1.9912290050633026,1.6554775717426304,-2.652147148426302
Van_GT4,20250903_0814,Van,OFF,cluster,0,709389.6071103733,88.67370088879666,3264.478650265388,274.12060703935254,640027.8440099496,320.0139220049748,3264.478650265388,475.281507622844,44828.73944430048,22.41436972215024,168.0398959387676,29.25432343086449,704.450116756952,0.3522250583784759,6.368367344847684,0.20543445911924,23828.57353936624,11.91428676968312,861.9171267233469,47.10384338913462,0.9022233164889996,0.0631933975279195,0.0009930369851716,0.0335902489979089,13.472161580622744,13.369268523085834,10.71062702504918,6.558836062566208,10.078682673976555,0.0700418581219312,0.0011006554220239,0.0372305263940338,0.531546812027619,0.0157142521845057,0.0358221330549949,0.0676977674487803,0.036554205789992,0.0351954428571692,740.9194195602915,1404.5508111113838,5.118159850180797,32.90438036310698,0.7934056229619103,0.0650306105739643,0.032295,36.814507768832186,-0.0004925972390635,0.147315,6.067496004785814,1.5267166832442032,-1.0968619497030925,6.8104324605196265,OFF,1,0.0346,OFF,1,0.4748,OFF,1,0.4987,OFF,1,0.7014,ON,0,0.7065,OFF,1,-0.6892,OFF,1,0.0873,OFF,1,0.0218,OFF,1,0.3481,OFF,1,0.2947,ON,0,0.6841,OFF,1,-0.4395,OFF,1,0.1014,OFF,1,0.3823,ON,0,0.5002,OFF,1,0.6279,ON,0,0.7517,OFF,1,-0.3609,2.658662242475483,6.811849438413617,3.2906262522210437,4.153187195938134,0.6319640097455608,-3.5212231861925734,0.1028932103061031,2.761555452781586,6.91474264871972,3.3935194625271468,3.1902844832775354,0.5316222408020526,-3.6215649551360816,-0.10034176894350821,-1.0968754174070146,6.811849438413617,-0.0005652708271647414,1.879958100539047,4.476457460847732,0.11586469462099538
Van_GT4,20251021_1825,Van,OFF,cluster,0,2059507.34613764,257.438418267205,10699.261164736528,723.5777983175756,1161188.6691275972,580.5943345637986,2978.76131857351,383.78184274695377,68865.1560007634,34.432578000381696,256.01165784756085,49.53502809612332,6076.992928431497,3.0384964642157484,31.609009657182696,4.890098590835429,823376.528080848,411.688264040424,10699.261164736528,1304.5380407686275,0.56381865852786,0.0334376840800843,0.0029507022346039,0.3997929551574518,14.537977845356805,13.964955614372055,11.139920131687902,8.712429810006416,13.621170096326436,0.0593057423238917,0.0052334242401727,0.7090807462828095,11.956359004832056,0.0882448146676076,0.674322947552355,0.0576137334721283,0.5359556506959654,0.5154088731454741,3135.463248594774,2818.5513264436872,8.412981681863675,94.96227711682178,0.8391012636026194,0.0752492927657442,40.115,41.560468079116326,-0.0004719021891161,42.355,6.446740888124357,1.2527368019641163,-0.1145951726818731,5.252525804365639,OFF,1,0.0001,OFF,1,0.0,OFF,1,0.2262,OFF,1,0.6813,ON,0,0.7064,OFF,1,-1.0399,OFF,1,0.1777,OFF,1,0.0816,OFF,1,0.3833,OFF,1,0.4401,ON,0,0.684,OFF,1,-0.1978,OFF,1,0.2916,OFF,1,0.0,OFF,1,0.3735,OFF,1,0.361,ON,0,0.7509,OFF,1,-0.3531,2.8250491425243,5.252689484712334,0.34378587136993666,2.4276403421880346,-2.481263271154363,-4.908903613342398,0.5730226066179789,3.3980717491422787,5.825712091330313,0.9168084779879155,2.1053811246516414,-0.7196680178726584,-3.147308360060693,1.7615952532817047,-0.11459529045664556,5.252689484712334,-0.0005073974037286258,1.9976114058641739,3.1354815220306924,-2.03411498737072
Van_GT4,20251021_2227,Van,OFF,cluster,0,6043773.40407009,755.4716755087612,29413.47471367661,2701.8488088103422,1539353.1319202457,769.6765659601228,3253.764936990352,466.7998839890793,81043.1977791401,40.52159888957005,358.929491057992,61.23314780010961,35675.178484467295,17.837589242233648,165.03379758316805,29.999565424248985,4387701.895886237,2193.8509479431186,29413.47471367661,5084.584739298827,0.2547006694333694,0.0134093706631295,0.0059027988144695,0.7259871610890316,15.614539276077569,14.246873491562209,11.302749936435198,10.482238475701807,15.294316389763669,0.0526475674090396,0.0231754350218143,2.850354350083405,54.14028587309098,0.4401995412526727,2.7298118326326954,0.0513084833107859,1.3481651830470682,1.3163577853678676,5040.70563400007,2552.736243678397,7.189751329509259,58.57136470578364,0.8020634567057716,0.0668107350693605,40.08,38.93392124048151,-0.000162249060728,68.71,6.239705220617667,1.356964674870722,0.34914763273382,4.812077914061861,OFF,1,0.0002,OFF,1,0.0,OFF,1,0.2541,OFF,1,0.6837,ON,0,0.7061,OFF,1,-0.8434,OFF,1,0.1875,OFF,1,0.1473,OFF,1,0.3946,OFF,1,0.4804,ON,0,0.6839,OFF,1,-0.2339,ON,0,0.5697,OFF,1,0.003,OFF,1,0.4089,OFF,1,0.5207,ON,0,0.7498,OFF,1,-0.2921,2.9441352445260716,3.764662396537915,-1.0474433199150557,0.8205271520118433,-3.9915785644411272,-4.812105716452971,1.3676662686791392,4.311801513205211,5.132328665217054,0.3202229487640835,1.4153385802872336,-1.528796664238838,-2.3493238162506813,2.4627819002022893,0.34914777330501856,4.812105716452971,-0.00017743507908072218,2.0818179961346996,1.87189579464821,-2.8437755860742593
GAPAC_TG3,TG3_20250722_0724,GAP,ON,cluster,4,683579375.7034944,85458.10422596504,1454603.5375392586,218997.13387521007,663686124.095057,331843.0620475285,1454603.5375392586,329874.7402915994,19757717.323049966,9878.858661524982,696810.9251444377,44597.46130339644,42777.143204413376,21.3992712378256,482.3053952127375,36.08363661826748,92757.14218310392,46.37857109155197,563.5275488470361,77.80075046242945,0.9708984028548776,0.0289033256784797,6.257816535261904e-05,0.0001356933012902,20.342853340089853,20.31331989251125,16.799054774135605,10.663782578338049,11.43775076295743,0.0297696706406055,6.445387608900276e-05,0.0001397605567083,0.0046947296930342,0.0021650852932543,0.0001983107860132,0.0293351564974231,0.0001397507911115,0.0001982911250285,765.7113654195723,465.8622665693196,3.264368658356117,10.911099125992925,0.8047882567727384,0.0053578879855804,0.131655,17.021247437142414,-0.0015934072210562,0.174315,4.12568145124303,1.7884901653743452,-2.958523043184606,9.649537314173202,ON,1,0.9937,ON,1,1.0,ON,1,0.512,ON,1,0.7322,OFF,0,0.7256,ON,1,0.9371,ON,1,0.976,ON,1,0.9996,ON,1,0.6274,ON,1,0.9787,OFF,0,0.7326,ON,1,0.9171,ON,1,0.9601,ON,1,0.9892,ON,1,0.7359,ON,1,0.7529,ON,1,0.801,ON,1,0.5877,3.5142651674820407,9.649560689363378,8.875579908829952,6.135295521881337,5.361314741347911,-0.7739807805334262,0.029533447622451803,3.5437986151044925,9.67909413698583,8.905113356452404,5.509851441418842,1.9955862739368015,-4.139709247944536,-3.3657284674111096,-2.9585266362766505,9.649560689363378,-0.0016121025269795353,2.484960730814229,6.4441405634585465,3.8864084733579816
GAPAC_TG3,TG3__20250722_1628,GAP,ON,cluster,4,736023516.35271,92014.4413492574,1348289.2231422812,236606.16663693383,710413359.7291636,355206.67986458185,1348289.2231422812,357364.0639201325,25475147.07004985,12737.573535024923,940812.3799696564,61001.66017621864,45188.413278626365,22.605509394010188,461.05710985664336,38.74289789253722,89821.14021791557,44.910570108957785,525.2561972552357,74.2178309370857,0.9652047033083196,0.0346118656592514,6.139533897307109e-05,0.0001220356934558,20.416772629107545,20.381357556798097,17.053213949423192,10.718618118887235,11.405586774212622,0.0358596114799444,6.360861977012065e-05,0.0001264350381194,0.0035258340205427,0.0017738234505327,0.0001834646855456,0.035231624500467,0.0001264270458836,0.0001834478579583,744.6009915808784,466.5115791159605,3.08831294881945,9.08869100527804,0.8021559686176911,0.0051182820823809,0.13719,14.653017541285772,-0.001607847524164,0.170265,3.827926010423416,1.8099597355027988,-2.9919235941951583,9.662739437910862,ON,1,0.994,ON,1,1.0,ON,1,0.5135,ON,1,0.7375,OFF,0,0.7256,ON,1,0.9345,ON,1,0.9797,ON,1,0.9997,ON,1,0.6398,ON,1,0.9817,OFF,0,0.7326,ON,1,0.9473,ON,1,0.9627,ON,1,0.9914,ON,1,0.7322,ON,1,0.7578,ON,1,0.8011,ON,1,0.5876,3.3281436452212176,9.662761565824946,8.975781914352405,6.334617920603728,5.647638269131187,-0.6869796514725408,0.03541507235842545,3.363558717579643,9.698176638183371,9.01119698671083,5.491671781349641,2.1635281361284235,-4.1710897844753045,-3.4841101330027637,-2.991927304784135,9.662761565824946,-0.001626702831067148,2.3533529402988385,6.530902827236177,4.023103846350897
GAPAC_TG3,TG3_20250813_2013,GAP,ON,manual,4,265959479.7544387,33249.09110569305,832442.7306700088,88947.49454662456,258414252.98462373,129207.12649231186,832442.7306700088,138976.2283114744,7431519.9797768975,3715.7599898884487,50313.4074208329,6437.388003979954,32426.24325817348,16.221232245209343,280.1726132689509,25.140957928640653,81280.54677993219,40.6402733899661,294.3762483624196,62.02743938781865,0.9716301642010222,0.0279423015364537,0.0001219217426959,0.0003056125198281,19.398854527152054,19.37007449083052,15.82124110365489,10.38675418977306,11.30567429289615,0.028758165983279,0.0001254816361081,0.0003145358502526,0.0109372708411074,0.0043633393096445,0.0004277171262502,0.0283524107499632,0.0003144863942223,0.0004276256813542,656.7448150576548,552.8737572757097,4.1391445758466645,19.641737445426266,0.8092397766192041,0.0102677455208538,0.07941,25.036555977539848,-0.0014878156629714,0.20037,5.003654262387887,1.6684937615887403,-2.6881333993114573,8.98332030105746,ON,1,0.9825,ON,1,0.9991,ON,1,0.5046,ON,1,0.7018,OFF,0,0.7256,ON,1,0.8117,ON,1,0.9277,ON,1,0.9931,ON,1,0.5341,ON,1,0.9386,OFF,0,0.7329,ON,1,0.7308,ON,1,0.9452,ON,1,0.9903,ON,1,0.7111,ON,1,0.7484,ON,1,0.8,ON,1,0.5537,3.5488335178678394,8.98335113593065,8.064412497055773,5.434517618062811,4.515578979187934,-0.9189386388748773,0.028780036431317768,3.577613554299157,9.012131172361968,8.093192533487091,5.149149287713566,1.6003157698457269,-3.8342018482170843,-2.915263209342207,-2.688137499018591,8.98335113593065,-0.0015083212616936173,2.50940424578646,5.886070270950177,3.366255997344671
