site,spectrum id,running state,y,ssn_B1,lr B2 B4,slope_diff_B1_B2,rolloff_norm_B3,spectral spread,spectral slope norm,curvature_B2,lr B3 B4,slope_loglog_B3,flatness_B1,rolloff_norm_B2,curvature_B1,band range,entropy_B3,trans_B2_B3,slope_r2_B2,energy_concentration,trans_B3_B4,entropy_B2,rolloff_norm_B4,crest_B1,crest factor,spectral centroid,B4 B1 ratio,B3 B2 ratio,_old_total,score_weighted,score_unweighted,pred_weighted,pred_unweighted
Van_GT2,20250617_1629,ON,1,-0.07237423629188186,1.19,-3.394366231805023,0.9155,493.35,-0.0013,1.3297989408827635,-5.58,-0.06190775144027998,0.5326299465727082,0.0985,-1.5504272891860145,12.33,0.9631894857218595,-0.09447775789394064,0.8662694719672079,0.7952264735262453,2.609530932849747,0.7210581544663472,0.5215,2.780064424020121,5.55,863.58,0.0,0.0,0.0,0.5489288644158317,0.5599999999977601,1,1
Van_GT2,20250718_1648,ON,1,-0.06686772170129202,1.61,-3.6177123608045436,0.9335,504.33,-0.0013,1.1511560047371425,-5.38,0.16760319073864074,0.5667738079040279,0.1195,-1.3504690461222317,12.16,0.9485397241852166,-0.06175047238335574,0.8846673541404344,0.7785199479390901,2.7902641415962828,0.7382405282610022,0.443,2.7293022080118137,5.44,875.06,0.0,0.0,0.0,0.6159326681563538,0.5999999999976,1,1
Har_CT1,20250116_1516,ON,1,-0.044738872844567526,4.33,-2.330131508251183,0.2725,510.71,-0.0013,0.6836016988249196,-0.32,-3.2688498323538067,0.4739149356587996,0.1595,-2.6715197210707666,7.43,0.8454416531981459,0.20094423664342553,0.7189072135067951,0.8174119701172251,2.901013529575732,0.8055778918853665,0.828,2.0455463477324325,3.97,809.61,0.0,0.01,5.0,0.7028714170372005,0.6399999999974401,1,1
Har_CT1,20241124_1450,ON,1,-0.048640661256126726,4.34,-3.397727843210657,0.298,516.34,-0.0013,-2.1461517543785735,-0.49,-3.1521045328329245,0.4571070847820385,0.227,-2.83661625485473,7.6,0.8626446508376155,0.5776360609520204,0.834566419443671,0.8181004604509109,3.5273678504836594,0.8389486677759175,0.917,2.036694207692178,3.95,808.85,0.0,0.01,5.0,0.6501010992561687,0.5999999999976,1,1
Towantic_STG,20240620_0516 STG,ON,1,0.0903178206327063,6.05,-6.811573414227768,0.7565,566.18,-0.0013,-1.146737398136175,-2.32,-0.26180692269993794,0.8151448330031995,0.069,-0.3186486989831365,9.9,0.9702885880799479,-0.06140584688939177,0.9535488195816466,0.5958462342492074,2.9121774887076515,0.6990911429564975,0.8625,1.480344521427068,4.29,1408.19,0.0,0.0,4.0,0.6245542427621346,0.6399999999974401,1,1
Van_GT3,20250730_1613,OFF,0,-0.05960644675915473,1.9,-2.981270518766422,0.977,518.88,-0.0013,0.11449868195462062,-3.79,0.6307561200211015,0.5235592229001703,0.1585,-1.2091068131240057,10.24,0.8661874886643591,0.38198670199640716,0.9127937728260376,0.7999532161182031,3.85580745201132,0.8011837398489354,0.5525,2.777633979630129,5.52,876.14,0.0,0.0,0.0,0.44490934053746556,0.3999999999984,1,1
Van_GT3,20250814_1247,OFF,0,-0.05814937034441044,1.9,-2.7393667278639415,0.9625,507.6,-0.0013,-0.03189280799723299,-3.17,0.869816309150841,0.5402212840797551,0.167,-1.4611282517619892,9.66,0.8705261857054631,0.45115964060706526,0.9038694101066606,0.7879177242953931,3.7398315850949917,0.8020767804963458,0.5345,2.9566691927630058,5.88,918.65,0.0,0.01,0.0,0.4255157017432482,0.35999999999856,1,1
GAPAC_TG4,TG4_20250914_0136,ON,1,-0.23107785108694717,4.63,1.1861284710259894,0.209,593.0,-0.0013,-3.2228919767457613,0.95,-2.536653680741907,0.1620769199000879,0.548,-1.733412342558474,7.62,0.788390580469992,0.7968094703794564,0.3816601706884841,0.9311318697671487,1.6249904975935565,0.8884273389850429,0.371,2.319608678726521,4.52,493.67,0.0,0.03,5.0,0.49298644785635937,0.51999999999792,1,1
OPPD_NC1,20251025_0505,ON,1,-0.05606508552819271,0.75,-0.7082346962467392,0.144,555.1,-0.0013,2.739433109897479,-0.63,0.4666710254830467,0.6355343091275358,0.056,1.1790556784824104,1.61,0.2942571645229067,-1.3433908382331845,0.405378513219926,0.7038171937419002,4.105051782706955,0.6181125712315892,0.842,2.1292400851002062,8.93,615.44,0.38,0.25,1.0,0.5857741921524423,0.5599999999977601,1,1
Van_GT2,20250728_1654,ON,1,-0.06388831955100183,2.41,-4.073107040687091,0.9305,499.03,-0.0013,0.5029671146959037,-4.92,0.18851473814984385,0.5346532036996002,0.1475,-1.3901385076874617,12.06,0.9556785909042731,-0.01736497030013673,0.8972771240966148,0.8055075913041846,2.8907681465171864,0.7727171399734469,0.463,3.7446565235700535,7.45,828.98,0.0,0.0,2.0,0.6069099070429205,0.5999999999976,1,1
GAPAC_TG4,TG4_20250807_1616,ON,1,-0.24787563129103563,4.79,1.5109647279696965,0.203,531.47,-0.0013,-2.8980223936068175,1.28,-2.7309695672456544,0.14345699383617544,0.5495,-1.4522564427479394,8.09,0.7935770049871578,1.4922493534549388,0.38750685084686687,0.9448593979174308,1.8561976328647178,0.8947948136765588,0.5495,2.420293129705013,4.75,404.12,0.0,0.03,5.0,0.46804582539639883,0.47999999999808,1,1
GAPAC_TG4,TG4_20250820_1621,ON,1,-0.23356717387613685,4.94,1.021684290828694,0.204,598.31,-0.0013,-3.314037760598945,1.89,-3.0542900209456803,0.1609079960614212,0.5445,-1.5595917795801484,7.96,0.7790183421204271,0.9440825603969065,0.40487909205903994,0.9310083975425495,1.6965267672584874,0.8923122376261866,0.563,2.2482069976064993,4.39,472.62,0.0,0.05,5.0,0.46804582539639883,0.47999999999808,1,1
Towantic_STG,20240518_0825 STG,ON,1,0.09650617505328617,6.08,-7.062916343845529,0.829,548.0,-0.0013,-2.2977759852290323,-2.62,-0.09909243289983898,0.7553659868817921,0.134,-0.005309444521358155,10.21,0.9883798548645344,-0.10384372697189159,0.8964159429432937,0.6279964293366989,2.79278017486524,0.760754765610113,0.8635,1.7428281644458152,3.83,1464.96,0.0,0.0,4.0,0.6245542427621346,0.6399999999974401,1,1
Millenium_GT1_step,GT1 EMI Gen 20250429_1019,ON,1,-0.026260491397162456,5.61,-3.019998793708109,0.642,757.24,-0.0013,-1.8585127855842196,-1.07,-0.7370002618772995,0.7260327556058238,0.25,0.022959723718999066,8.67,0.8954925870637163,0.25503840240917897,0.7225058173385208,0.6572184714249011,2.477462516980619,0.8036694646068065,0.8565,2.0856229623916347,5.03,1049.08,0.0,0.0,5.0,0.6424287241989645,0.6399999999974401,1,1
Van_GT2,20250407_1628,ON,1,-0.07492776159479927,1.98,-3.5906418412514505,0.9315,504.95,-0.0014,0.32116413574715125,-4.92,0.22095821216906508,0.5208585085649101,0.1445,-1.2939877173799104,12.02,0.9443878302626513,-0.23562987478862818,0.9113871482388843,0.8016941755739996,2.3573429154617065,0.7765263035668998,0.427,2.967225250484329,5.91,872.77,0.0,0.0,0.0,0.6133539326851456,0.5999999999976,1,1
Van_GT2,20250925_1228,ON,1,-0.07470050434876467,2.5,-3.9575855599734,0.9065,480.27,-0.0014,0.36061674970898566,-4.97,0.09633178238503409,0.4928043006467048,0.142,-1.404956615885755,12.29,0.9754951836996051,-0.047851658941054476,0.9049884680567545,0.8204652712248195,2.971664016780169,0.7688580840153653,0.5735,2.8439207556680133,5.66,886.35,0.0,0.0,2.0,0.5607261433784944,0.51999999999792,1,1
Van_GT2,20251017_1712,ON,1,-0.051477769944403555,2.91,-4.3095445005512385,0.921,497.43,-0.0014,1.6619733319744712,-4.79,0.17995063229397912,0.569635104511269,0.0765,-0.8644179316595516,12.2,0.9576912762920274,-0.035560140829471676,0.8920821466808001,0.7934616325431026,2.908384881281642,0.7015146621980625,0.489,2.7766225777838276,5.52,911.48,0.0,0.0,2.0,0.6258653685388911,0.5999999999976,1,1
GAPAC_TG4,TG4_20250107_0822,ON,1,-0.18584830029644211,3.57,0.18747098094654735,0.2615,389.14,-0.0014,-3.1399027731222593,-0.26,-1.0542004169634083,0.28027515672562237,0.553,-0.6917664324388574,8.68,0.7919439515771448,-0.12987263010918715,0.34466972875935264,0.9350267114462265,4.192470953826066,0.7898755069984871,0.618,2.120918933542651,4.22,396.68,0.0,0.02,4.0,0.5434437208774524,0.5599999999977601,1,1
Van_GT2,20250728_0851,OFF,0,-0.1328575974760278,0.05,-0.6662445533804209,0.8235,493.85,-0.0014,0.18819054523201859,-2.79,-0.1061062329185655,0.38211881842679746,0.3695,-2.420241435993578,12.4,0.9786580128650049,0.5920995079794643,0.7113585686829281,0.7664269232734647,3.2239407029311775,0.8497677228764694,0.8715,3.5817691968005723,7.16,881.79,0.0,0.06,1.0,0.18893441355224147,0.1999999999992,0,0
Van_GT2,20250814_1253,OFF,0,-0.18208799005200332,0.05,0.007540913591343568,0.804,429.95,-0.0014,0.11686815930188417,-2.61,-0.21404128753617724,0.2782267702139436,0.374,-3.326609434556031,12.5,0.9709358115713262,0.7679213446736226,0.6846168850667299,0.8522080432944826,3.339665914156539,0.8563582980203276,0.8675,2.9787294858660704,5.96,862.13,0.0,0.07,1.0,0.11337017502390818,0.11999999999952,0,0
Van_GT2,20251017_2013,ON,1,-0.024747660467094895,2.6,-4.773100380477214,0.927,537.29,-0.0014,0.21255145128667685,-4.95,0.21890980692813908,0.6931867758088885,0.124,-0.5088779468120761,12.09,0.9590129503817337,-0.13046970069946612,0.9245332887329789,0.7128529604802549,3.1896568273585952,0.743736438137406,0.4755,3.0427770766899216,6.05,946.74,0.0,0.0,2.0,0.6561312708567901,0.6399999999974401,1,1
Van_GT2,20251017_1912,ON,1,-0.025239581194920514,2.61,-4.5687185540269155,0.9225,524.64,-0.0014,0.3547314487172962,-4.9,0.18334067099517756,0.6617103786733807,0.094,-0.46582682085428834,12.12,0.9619511392629004,-0.15392956416220677,0.9224615309991503,0.7409130720254404,3.109880951805576,0.7106878369985671,0.4465,3.2590145864997386,6.48,951.47,0.0,0.0,2.0,0.6561312708567901,0.6399999999974401,1,1
Van_GT2,20250403_1631,ON,1,-0.07033838083484062,2.02,-3.3515593830540795,0.9275,469.48,-0.0014,0.772276055615446,-4.74,0.09295093720833554,0.515620452099283,0.1335,-1.4252536786616532,12.27,0.953490083568424,-0.25890934292251866,0.8829032219460764,0.8070377067599416,2.449755656894666,0.7530837987156456,0.465,2.830351784479111,5.65,878.61,0.0,0.0,1.0,0.6133539326851456,0.5999999999976,1,1
Van_GT3,20251005_1623,OFF,0,-0.10476606276063821,3.73,-1.6111568452732639,0.882,462.65,-0.0014,-0.6763042904968201,-2.02,0.1752430669849668,0.2859548433191458,0.0245,-0.8263710288172691,11.45,0.9276222065888615,-0.2626432237213188,0.7582711894855485,0.9211372008109253,2.4448689618275625,0.5437181748730677,0.813,3.2946390394301464,6.58,908.2,0.0,0.0,4.0,0.4648543049474759,0.47999999999808,1,1
GAPAC_TG4,TG4_20250813_2015,ON,1,-0.21693589233806249,5.67,0.7287317003354659,0.203,696.89,-0.0014,-3.5167115115868937,1.61,-2.8204957046667687,0.18852591187470993,0.5495,-1.6417538794513717,8.18,0.7871264466836514,1.0990582861550982,0.3906186683733961,0.9056483463484768,1.6264602491843991,0.8867814622390501,0.6075,2.366880925067482,4.55,567.52,0.0,0.02,5.0,0.46804582539639883,0.47999999999808,1,1
Van_GT2,20250925_1630,ON,1,-0.03336171711043712,2.3,-4.506003328302581,0.891,571.79,-0.0014,0.08355176680023015,-5.4,0.013831653008133769,0.7252633019845853,0.156,-0.7634809244172704,12.25,0.9750360704784728,-0.004943492561810925,0.9179713501450436,0.664139841597483,3.411713695657665,0.7886351587494345,0.3975,2.7065082200386983,5.38,916.3,0.0,0.0,1.0,0.5661560198480755,0.5599999999977601,1,1
Van_GT2,20251017_1812,ON,1,-0.06292107939163603,2.91,-4.22380199487293,0.914,496.27,-0.0014,0.37731661298325736,-4.44,0.13546549081965323,0.5793257988225154,0.1115,-1.161159837198417,12.21,0.9706209351866628,-0.0016973000022773854,0.9247973646996874,0.7806906438040423,2.8346101586309285,0.7345005262790405,0.5295,2.866153405126616,5.71,876.61,0.0,0.0,2.0,0.5888204607438974,0.5599999999977601,1,1
Har_CT1,20250113_1114,ON,1,-0.03197753831991206,4.95,-2.327126634569905,0.192,530.67,-0.0014,0.9506659526064837,0.9,-4.185281166914681,0.5365161915539145,0.161,-2.2557685020150013,7.65,0.7706133796855814,0.6644170645287719,0.6824695090741844,0.7881199104164957,3.2257927536413433,0.8104919667724786,0.8305,2.0778225162190838,4.02,850.77,0.0,0.02,5.0,0.6828087387263856,0.5999999999976,1,1
GAPAC_TG4,TG4_20250718_1746,ON,1,-0.208440952195509,5.34,0.5469269604858629,0.1595,585.25,-0.0014,-3.3250312318279196,0.71,-2.273063928479482,0.19279856823337685,0.5425,-1.7166219115159378,8.2,0.7849572372445813,0.7216266264579021,0.4555338310620305,0.9166841282921642,2.0300102200424983,0.899761645508546,0.5575,2.5455730108132926,4.95,535.85,0.0,0.01,5.0,0.4431906929920236,0.43999999999824,1,1
GAPAC_TG4,TG4_20251003_0028,ON,1,-0.22522049079948753,5.33,1.0498438223803959,0.2105,641.56,-0.0014,-3.524360469248321,1.01,-2.510107433972895,0.16823890058380414,0.5445,-1.5800594111447697,8.08,0.7722425596759601,0.26222371011729795,0.36535549566189995,0.9214975518823607,1.6282769162695407,0.8877007115983836,0.3925,2.299044160896677,4.46,512.85,0.0,0.01,5.0,0.49298644785635937,0.51999999999792,1,1
GAPAC_TG4,TG4_20250804_0016,ON,1,-0.22569610484958386,5.55,0.9875267912036829,0.209,616.83,-0.0014,-3.5073419202021006,1.31,-2.626288618027052,0.1729715431362515,0.5465,-1.484623522039013,8.41,0.789808758656508,0.7902561223067446,0.37971680078987824,0.9247503745775242,1.7238929350842027,0.888373638026024,0.5815,2.2546210381888363,4.38,490.4,0.0,0.01,5.0,0.46804582539639883,0.47999999999808,1,1
GAPAC_TG4,TG4_20250723_0432,ON,1,-0.19172243726124572,5.61,0.37234375651581564,0.209,649.42,-0.0014,-3.4280476828143427,1.76,-2.861988408854109,0.20291753716219352,0.541,-1.8476173380563086,8.22,0.7838125160495166,0.39251420828991535,0.42829954479203747,0.9014893044505864,1.876995907892831,0.8944818789654245,0.544,2.6557264574330075,5.12,594.93,0.0,0.02,5.0,0.4431906929920236,0.43999999999824,1,1
GAPAC_TG4,TG4_20250103_1659,ON,1,-0.1824954358653458,4.0,-0.006956390910147103,0.241,399.39,-0.0014,-3.769102665955214,0.15,-1.001814272726859,0.27499167523588275,0.55,-0.8033807672511953,8.64,0.7375955435161847,0.09075294550618551,0.33591169081022954,0.9330765522100506,4.181050952431039,0.8023857980448948,0.5915,2.188054912713889,4.35,414.08,0.0,0.02,4.0,0.4805572612501444,0.47999999999808,1,1
Har_CT1,20241020_1113,ON,1,-0.03815820048641783,5.15,-1.8094816634581552,0.203,541.46,-0.0014,0.6328258904574744,1.61,-4.507598636367452,0.497205720184558,0.1555,-2.4583634097943903,7.8,0.7782506120132112,0.18883282116898226,0.6866403707856195,0.8090231811459807,3.3454005774903575,0.8092509890602978,0.8975,2.0288344687510245,3.92,838.98,0.0,0.03,5.0,0.704051879930851,0.6399999999974401,1,1
Van_GT3,20250903_1651,OFF,0,-0.11567354095113781,3.34,-1.2401256094239836,0.782,447.22,-0.0014,-0.8040807912807425,-2.04,-0.5648287379877893,0.27467241306653384,0.211,-1.2778070674192163,11.73,0.9207297407015885,0.13298728665498039,0.7049403201929698,0.9229050261395108,3.369909416021871,0.6947944036763107,0.8385,3.2932175023308745,6.58,902.2,0.0,0.0,3.0,0.32296604732275136,0.31999999999872003,0,0
Van_GT3,20250701_1251,OFF,0,-0.11387709192090194,3.69,-2.0381565787617566,0.7145,445.74,-0.0015,-1.284001916605455,-2.24,-0.6422574386328979,0.2654991575410951,0.1315,-1.298066162104241,12.02,0.9326788328552719,-0.027781076627540868,0.8359348773763317,0.9250414561267183,3.631250851969105,0.695880186646434,0.8485,3.312792907566799,6.62,915.15,0.0,0.0,4.0,0.3969685354003492,0.3999999999984,0,1
Towantic_STG,20240621_1055 STG,ON,1,-0.040324596090198464,5.46,-4.51294589816438,0.7995,570.21,-0.0015,-1.6662666754880793,-2.19,-0.3381738918490711,0.6516891313304456,0.139,-0.6114862579554905,10.87,0.9035034490943492,0.9753669969250278,0.83994887444644,0.7218326492742562,3.2689072413208664,0.7717042390198089,0.854,3.839459590518558,7.53,776.2,0.0,0.0,6.0,0.5624585385925804,0.5599999999977601,1,1
Towantic_STG,20250109_1622 STG,ON,1,0.03614895516872144,5.62,-4.835142773392295,0.769,605.91,-0.0015,-1.487115689319833,-1.39,-0.34981600901143833,0.6896213954952768,0.347,-0.69244280166867,9.96,0.8614140562058268,0.9300539967054267,0.7499295910348968,0.6818477174509927,2.504723994987445,0.7806717297042747,0.8615,3.0893227248034854,6.02,1089.84,0.0,0.0,6.0,0.5779188138881721,0.5599999999977601,1,1
SQN2,SQN NG Unit 2 20250525_2247,OFF,0,-0.10865377813594318,0.99,1.3438659261176007,0.746,507.75,-0.0015,-0.3215561068508163,0.47,-0.2129789161302403,0.41145761895508437,0.784,0.4214714881379756,1.72,0.8069143402108123,-1.4201809843090274,0.0029044338387740343,0.6194937063086371,2.188264627623268,0.7686440565353984,0.544,3.8529070424093894,7.28,604.66,0.18,0.59,2.0,0.3713081237831216,0.3999999999984,0,1
Van_GT3,20250920_1615,OFF,0,-0.013435610532408779,3.03,-4.252370882589267,0.974,515.89,-0.0015,-0.5282603706220727,-3.81,0.4197943603990598,0.7672269760898789,0.164,-1.268844918464331,10.8,0.8561737073282206,0.5975534541063356,0.926032790809831,0.6851542504992361,4.043368552057073,0.8049159316366737,0.5385,2.6260946805172596,5.2,927.86,0.0,0.0,2.0,0.4751752428553645,0.43999999999824,1,1
Van_GT3,20250701_0850,OFF,0,-0.10252328699585755,4.18,-2.4197570232663046,0.6845,460.91,-0.0015,-1.520160300723197,-2.13,-0.7997057226746964,0.2791368344397861,0.115,-0.7988299782676714,11.84,0.8973004791977772,0.19256879162096904,0.8288685973511056,0.9209735153197545,3.681878700481465,0.7044456390918664,0.858,3.4312345850725916,6.85,926.78,0.0,0.0,6.0,0.40012223030579164,0.3999999999984,1,1
Millenium_GT1_step,GT1 EMI Gen 20250429_1526,ON,1,-0.06686226906128874,5.96,-2.046088618321969,0.527,724.79,-0.0015,-1.3902860441527547,-0.32,-1.4865410819697296,0.5562220711127991,0.249,-0.2722152564845293,8.96,0.851015513251527,0.23424695536890905,0.7028732533511146,0.7823004713656341,2.0024397687991677,0.82938012686859,0.8545,2.5761184191814936,4.98,857.53,0.0,0.0,6.0,0.6543246537060678,0.5999999999976,1,1
Van_GT3,20250818_162850,OFF,0,-0.029875502792826213,3.0,-4.062278293890427,0.9725,484.1,-0.0015,-0.07064420611751013,-3.88,0.5126963416240654,0.7498279174122972,0.157,-1.487824766840117,11.13,0.8665775159573322,0.7066324844203207,0.9333806783780284,0.6951948774013955,4.027441065445826,0.7922444788513024,0.552,2.0220760205274217,4.01,893.04,0.0,0.0,3.0,0.5214691804343904,0.51999999999792,1,1
Van_GT2,20250407_1226,ON,1,-0.05390889347060773,3.63,-3.8226173299718744,0.831,500.57,-0.0015,1.0229736873131887,-2.87,-0.08584618290591664,0.5727664141982136,0.0925,-0.7904350865005121,12.45,0.9866032581302134,0.07107897217712611,0.9161643647283813,0.7673552223553655,3.0395564771403545,0.7447122892154708,0.871,3.141720554548197,6.27,892.26,0.0,0.0,4.0,0.5941457406018358,0.5599999999977601,1,1
Van_GT3,20250620_0812,OFF,0,-0.04778423532836574,4.11,-3.1115855104254866,0.674,526.71,-0.0015,-1.3174558902078612,-2.13,-0.7575962714523313,0.5131451889928321,0.0955,-0.07342076096330348,11.54,0.875681303589815,0.25120140055204754,0.8216834817165769,0.7839784862565955,3.592720996376097,0.6560128620105345,0.8395,3.3175963289937402,6.62,878.9,0.0,0.0,6.0,0.510949495070216,0.47999999999808,1,1
OPPD_NC1,20251024_1817,ON,1,-0.06007915347173722,-0.72,-0.05816536415208562,0.144,621.22,-0.0015,2.100616159168247,-0.85,0.4258317792656195,0.7014551863169428,0.62,0.7139405181156306,2.12,0.29618045642475865,-1.213396616173016,0.3026748950677304,0.5937745970037241,4.206569845571581,0.7740531206038875,0.844,2.4246038588603644,8.66,561.72,0.28,0.87,2.0,0.5438212511533312,0.51999999999792,1,1
GAPAC_TG3,TG3_20250813_2013,ON,1,-0.07427008717858402,4.52,-1.0408240902589545,0.734,552.87,-0.0015,-0.8002922970527774,-0.92,-0.5533048308699622,0.616923797911479,0.415,-1.6395939480760564,8.98,0.9133900765206541,-0.7845860720608906,0.6053937928234192,0.7464732088853666,3.695465490601285,0.8792736842223449,0.297,2.53824739152412,5.0,656.74,0.0,0.0,6.0,0.5519013888601974,0.5599999999977601,1,1
GAPAC_TG3,TG3_20250914_0134,ON,1,-0.07398748594570093,4.76,-1.2956395009909785,0.7185,576.08,-0.0015,-0.2351426249704927,-0.87,-0.6823044357590968,0.5864089604675705,0.295,-1.550862445506594,8.79,0.8921552820843476,-0.4281225127338697,0.7241428518936732,0.7605015731273328,3.4197600491792226,0.8424678448714212,0.246,2.437662494449611,4.77,669.4,0.0,0.0,6.0,0.6137141015471768,0.6399999999974401,1,1
Van_GT3,20250409_0817,OFF,0,-0.023174355757260654,4.04,-2.741129951435216,0.678,553.97,-0.0015,-0.9080119304825,-2.14,-0.9318195219378859,0.5746148183406284,0.0655,0.25110843274632394,11.61,0.9064706969200339,0.24656139722279047,0.7668406452386071,0.7313873811386887,3.732739710199599,0.6403314553387834,0.852,3.4842813523195497,6.95,943.01,0.0,0.0,6.0,0.5412153973881149,0.51999999999792,1,1
Van_GT2,20251001_1600,ON,1,-0.13969226507723878,3.93,-2.9888820995503402,0.83,412.98,-0.0015,1.3018179864738513,-2.85,-0.17707619082981096,0.37872025034998547,0.096,-2.1330657232809243,12.94,0.9917380597332829,0.5315236739350097,0.8980671794350883,0.8496831006696204,2.865043972161869,0.7442198919096047,0.915,3.458573489109944,6.91,621.5,0.0,0.0,5.0,0.4793954482339764,0.47999999999808,1,1
Van_GT3,20250615_0814,OFF,0,-0.044343999198311834,4.07,-2.6256547209084014,0.6895,533.66,-0.0015,-0.800912378374601,-2.15,-0.829931708569645,0.5458010728214467,0.1125,-0.22519940740167846,11.69,0.9194476290363804,0.07589332708634577,0.8240001276204052,0.7662730664293521,3.6049648598523687,0.7132453768277369,0.856,3.0979468971257007,6.18,916.13,0.0,0.0,6.0,0.5412153973881149,0.51999999999792,1,1
Millenium_GT1,GT1 Gen 4/13/2025 4:22:04 PM,ON,1,-0.06838279881023981,5.69,-2.2021789134879004,0.63,587.27,-0.0016,-1.302648776685356,-1.22,-1.0732148422389267,0.7282876678092925,0.247,-0.509158429674094,10.07,0.8833465851135629,-0.5466291665141929,0.8188743985954288,0.691384468153363,2.786684113554884,0.853548409239095,0.8685,1.9731020504113777,3.86,795.51,0.0,0.0,6.0,0.8306222978960883,0.7999999999968,1,1
Millenium_GT1_step,GT1 EMI Gen 20250503_2347,ON,1,-0.05379656043874374,4.99,-2.4611939432649153,0.6285,640.66,-0.0016,-1.575383838032011,-1.61,-1.0748615641485708,0.790995227241835,0.272,-0.22104650336901885,9.79,0.8879053149164788,-0.24599237807306196,0.8179224358458903,0.6384512804656058,3.5020852258032953,0.8539876524890768,0.568,1.9717213121873491,3.86,845.85,0.0,0.0,6.0,0.8306222978960883,0.7999999999968,1,1
Van_GT2,20250405_1653,ON,1,-0.08553406858102697,4.86,-4.318537637558061,0.8335,451.55,-0.0016,1.168085422044232,-2.89,-0.11002435865761638,0.575040921534949,0.1415,-1.7025843770570863,12.97,0.9934461918849087,0.02171400207700891,0.8430815437909076,0.7596599175082313,2.8246157462488326,0.7694092258068687,0.886,2.535579385064038,5.06,828.34,0.0,0.0,5.0,0.6502472313128894,0.6399999999974401,1,1
WBN2,20251019_1250,OFF,0,-0.21613958416173734,0.43,1.1770874995000287,0.712,441.5,-0.0016,0.5510045182447169,-2.01,-0.747965470344812,0.49015054752348236,0.694,-1.6107968477778973,4.49,0.9228033286641102,0.5442610337793906,0.13543534940142488,0.6163061176873734,2.9668623711644244,0.8743846977565151,0.852,2.4819012828100453,4.49,328.62,0.08,0.09,2.0,0.27957598163338854,0.27999999999888003,0,0
GAPAC_TG3,TG3_20250722_0724,ON,1,-0.0652250231927549,5.36,-1.2487791876943932,0.734,465.86,-0.0016,1.292101106488992,-0.77,-0.6971390168773534,0.5637063907859793,0.0945,-2.1505068096120548,9.65,0.9070074831405743,-0.7786347411937902,0.6888927141521372,0.7881819991180825,3.7349733966190604,0.7130613444084228,0.4305,2.0936590013437097,4.13,765.71,0.0,0.0,6.0,0.7208336020241934,0.71999999999712,1,1
OPPD_NC1,20251024_1922,ON,1,-0.05364987520596912,1.35,-0.960857280925043,0.144,479.49,-0.0016,2.6642357301083663,-0.48,0.260486017551769,0.6335811798584232,0.056,1.29588272238265,1.82,0.28736291064287917,-1.0164996738989647,0.4778505984339946,0.7461101897458299,4.407497141808431,0.6056505461957912,0.684,2.100650603173572,8.09,554.08,0.27,0.16,2.0,0.6973750115887024,0.6399999999974401,1,1
GAPAC_TG5,TG5_20250813_2113,ON,1,-0.1855810126648736,4.62,-0.0892353489842379,0.9605,234.57,-0.0016,-1.1911037689400983,-2.22,0.20056635169133818,0.0965342320574347,0.176,-3.6130339459845646,11.75,0.8834970790498778,-0.6485365969026979,0.5818115387125082,0.9727238801649218,2.342643584598698,0.7546712868874449,0.1405,2.957670213926044,5.89,403.99,0.0,0.0,6.0,0.4295173602573485,0.47999999999808,1,1
GAPAC_TG3,TG3__20250722_1628,ON,1,-0.07579382925581749,5.65,-1.2485580267060044,0.721,466.51,-0.0016,0.8276066741764336,-0.69,-0.8349705582399519,0.5237828128141375,0.094,-2.3434632659255947,9.66,0.8990802824365867,-0.5573180103088546,0.7325224289446497,0.8045996443313284,3.8119672267571825,0.6977552234777755,0.452,1.9482781926826258,3.83,744.6,0.0,0.0,6.0,0.7577911823067975,0.7599999999969601,1,1
OPPD_NC1,20251027_0957,ON,1,-0.05946357301602235,1.74,-0.9793459779991592,0.144,443.59,-0.0016,2.7044778253642967,-0.56,0.4044729173857985,0.6087071262197483,0.054,1.22838419433064,2.3,0.30450933538469893,-1.0960998831086721,0.478637595704855,0.7906545221291056,3.665643120140934,0.5802487730470909,0.84,2.170471246580089,8.78,548.82,0.28,0.1,3.0,0.7315341775401173,0.6399999999974401,1,1
Van_GT2,20250727_1245,ON,1,-0.08375828893483774,3.83,-4.367322014487724,0.925,479.97,-0.0016,0.47867418382730875,-5.01,0.215362275159732,0.5120395852005615,0.057,-1.503095197624894,13.57,0.8888194286925765,-1.109208482902178,0.9373277368847469,0.8101721774821813,2.9067892890210008,0.6729231168308454,0.436,3.0010555371452416,5.97,532.3,0.0,0.0,4.0,0.660528054075294,0.6399999999974401,1,1
OPPD_NC1,20251023_1833,ON,1,-0.049920207773709285,-0.43,-0.4073589657849682,0.144,604.27,-0.0017,2.202477329387359,-0.71,0.13092463651339503,0.6537111445146653,0.436,1.2059596932709638,1.92,0.32316444606037126,-1.3172392235809305,0.31382248988844685,0.623960741187008,4.472214144172436,0.7382039259018734,0.682,2.2960357161050164,9.17,582.01,0.3,0.76,2.0,0.5974393981857048,0.5599999999977601,1,1
