site,spectrum_id,org,running_state,label_source,B2_mean,B2_power,B2_log,B2_std,B2_max,mean_power,std_power,total_power,log_total,max_power,B1_mean,B1_power,B1_log,B1_std,spectral_slope,B1_max,B4_B2_ratio,B3_power,B3_log,B3_mean,B3_std,B3_max,B4_frac,B4_B1_ratio,log_B4_B1,band_gradient,spectral_spread,peak_to_mean,crest_factor,log_hi_lo,hi_lo_ratio,spectral_kurtosis,spectral_skew,B3_B2_ratio,spectral_flatness,band_range,spectral_centroid,B4_mean,B4_power,B4_log,spectral_entropy,B4_std,B2_B1_ratio,log_B2_B1,spectral_slope_norm,lr_B2_B4,clr_B2,clr_B4,ilr_3,alr_B4,lr_B1_B4,band_gradient_proper,lr_B3_B4,lr_B2_B3,band_range_proper,ilr_2,clr_B1
Middletown_ST,20231108_1958,Mid,ON,cluster,106461.16118930723,212922322.37861446,19.17643797818851,185668.82942516645,1137322.2678222656,58108.51523589683,118406.24631284144,464810013.37193877,19.957139308820516,1137322.2678222656,125887.02834008491,251774056.68016982,19.344042646785372,89012.93185279786,-0.0017798237105557228,413415.1709800996,6.671948050430991e-05,99428.24641754218,11.507201578920377,49.73899270512365,339.1857410369382,4251.495266094804,3.056316845202041e-05,5.6423870370879486e-05,5.642227860418115e-05,-3.260849289820077,873.417667487081,19.57238561689625,4.424068898297137,0.00024450464170206506,0.0002445345353983048,19.092383057833707,3.7202533146309915,0.0004669695751333215,0.006767756058091429,9.782547869460231,1748.658089515871,7.103033368436212,14206.066736872424,9.56149477732514,0.8565051302595259,0.27236949647177366,0.8456880950569509,0.6128521592138396,-0.0018397666375105082,9.615013586150468,4.279163842213503,-5.335849743936965,6.1613085720348035,10.395714919327606,9.782618255472062,-3.260872751824021,1.9457671341253224,7.6692464520251455,9.782618255472062,6.330337826094929,4.4467685115350974
Middletown_ST,20231118_1908,Mid,OFF,cluster,854.3224641490998,1708644.9282981995,14.351211759999854,6480.589307699056,161387.9579949975,256.4570749272823,3262.6754001044133,2051400.1423433311,14.534033601715647,161387.9579949975,161.1013777649405,322202.755529881,12.68293940555367,289.2846198290447,-0.00041242412840582893,2292.649024848419,0.008278284026091699,6407.81049904847,8.76542896312333,3.2055080035259977,18.012495450875797,273.66975195706254,0.006895118960089527,0.04389983565750786,0.042963542000843444,-1.0419257034937413,991.5197846833805,629.2981312396848,25.085815339192607,0.010069272146950229,0.010120137851254065,1566.2159616621336,37.42206991050935,0.0037502294320604468,0.036912593799833755,5.585782796876524,2282.8324909018697,7.072324008100929,14144.648016201858,9.557162295072446,0.6499195340039222,0.3342595670277143,5.303011532235134,1.8410275401715543,-0.000452501626709755,4.794119575287862,3.01208317677351,-1.782036398514352,2.057718388775944,4.97694151479077,3.1258447024696494,-1.0419482341565498,-0.7918186837001038,5.585938258987966,5.585938258987966,3.879829124885195,1.3438083039552975
Middletown_ST,20250806_1135,Mid,ON,cluster,78913.37292959601,157826745.859192,18.877008450486773,135560.8072234812,1440014.648474753,56141.08228596372,102980.590864614,449072517.2054238,19.9226949431449,1440014.648474753,145599.46959635307,291198939.1927061,19.489517234832057,96005.9447054533,-0.0017807329069111381,426851.5956245698,8.961216936500678e-05,32688.95644539702,10.394823167364876,16.352654549973497,119.54379560116168,1668.54816152087,3.149423876632429e-05,4.8568848222700174e-05,4.8567668794380165e-05,-3.3108191720698876,802.4616025210299,25.649926753100374,5.064575673546479,0.00010429183234171341,0.00010429727092392493,19.05422971564283,3.035227992483136,0.00020711924501415528,0.005553904799356835,9.932457516209663,1525.3691138566633,7.071598540130944,14143.197080261889,9.557059718622394,0.8609069349286431,0.24476464853190485,0.541989425843158,0.43307341768776686,-0.0018389451233766798,9.320019428400036,4.297431627210468,-5.022587801189568,5.799584838090654,10.365705925167413,9.932528215647304,-3.3108427385491015,0.8378035607109346,8.482215867689101,9.932528215647304,7.1757559199468455,4.909940414457736
Van_GT1,20250728_0823,Van,OFF,cluster,377.6502810455382,755300.5620910764,13.534872368472413,1131.2928994012746,9014.726817375107,1297.517972668682,7219.69052206257,10378846.263376787,16.155280375910518,88091.95370950643,4805.941035897439,9611882.071794879,16.078510710949157,13808.819178379226,-0.0009186802069276389,88091.95370950643,0.013827806366456336,1219.4795697483278,7.106999150445331,0.6100448072778027,1.7872750027860633,31.78361918963583,0.0010062919958587794,0.001086587397043822,0.0010859974882444212,-2.2748725612261844,548.0918509728627,67.89266550837496,8.239700571501567,0.0011244205604333762,0.0011250529582365581,92.42502823593895,9.248593385175548,0.0016145619783077359,0.010209913836548854,8.971511560503826,637.2115169865484,5.2220749605424315,10444.149921084863,9.253893027270603,0.6976418531035036,1.4891188311816796,0.07857988232162699,0.07564525208899499,-0.0010050300897169843,4.281073760023782,2.0415314443911967,-2.239542315632585,2.5860007175840614,6.901482995087434,6.824713322438001,-2.2749044408126666,-2.1476178199314413,6.428691579955223,8.972331142369441,6.287441197784154,4.585171006805416
Van_GT1,20250728_1224,Van,ON,cluster,25157.70551479126,50315411.02958252,17.733821990316986,111674.48604629638,930990.8325939775,617460.7639062906,1240212.274913864,4939068650.486419,22.320442618284066,7377027.332798004,2444313.450142121,4888626900.284242,22.310177303718866,1299540.3285903456,-0.001955360839068539,7377027.332798004,0.0024690386276415084,2108.479196407814,7.654196369656469,1.0547669816947545,9.082234230085174,274.1010647598923,2.5152655731048927e-05,2.541218545241775e-05,2.541186256830313e-05,-3.5267579024848517,556.4633663544048,11.947362106262645,3.4564956395545483,2.5579881028593847e-05,2.55802081965402e-05,4.299073697547893,2.186314847836891,4.190523645266675e-05,0.00032385202262455725,14.655980934062399,747.7069738634705,62.11534669885066,124230.69339770131,11.729903596264311,0.83432049943827,148.32872634127457,0.010292340171563717,0.010239734686258191,-0.0019841644587189544,6.003926423686169,2.8769177136137696,-3.127008710072399,3.610758641037209,10.590547071325405,10.58028175675812,-3.52676058558604,-4.076173340154693,10.080099763840861,14.656455096912813,10.09865623386825,7.453273046685721
Van_GT1,20250728_1625,Van,ON,cluster,12894.011112795388,25788022.225590777,17.06542072604784,59944.0124114553,509451.52183521166,447173.6350899366,1011092.671772947,3576941907.084403,21.997774056690073,5735104.692678988,1775297.9927489578,3550595985.4979157,21.990381309863412,1316448.413604309,-0.001732971516294325,5735104.692678988,0.021517424083718373,3007.550387612598,8.009213642937171,1.5045274575350667,2.172628436281084,18.73214181134267,0.00015513022713883277,0.0001562813152425164,0.00015626910458995077,-2.921283690002244,512.1742650109237,12.825229938982268,3.5812330193633635,0.00015598320799903979,0.000155995374012185,6.122026628008179,2.6119921754598603,0.00011662586457010011,0.0005653839948579339,13.981167666926241,638.2889879456336,277.44590525420654,554891.8105084131,13.22653023985668,0.8192880692986161,679.0692493491177,0.007263012274817971,0.007236763620735243,-0.0017589709352539408,3.8388922495649496,1.9926177782072632,-1.8462744713576864,2.1318941260725883,8.771245618705308,8.763852871876573,-2.921284290625524,-5.217647236010777,9.056539485575726,13.98150010788735,9.40524027967009,6.917578400518886
Van_GT1,20250729_0834,Van,OFF,cluster,341.74184052138594,683483.6810427719,13.434959522375257,1053.8865042142588,7911.0229648347595,1135.9422355492281,5865.9315313979005,9086401.942158276,16.022289671903266,72226.95617729425,4195.544106298892,8391088.212597784,15.942680892734407,11133.289224528853,-0.0009114588522588309,72226.95617729425,0.015629947092242438,1147.234744596998,7.045981037332319,0.5739043244607294,1.5552653768824685,40.03786403447975,0.001175692407305921,0.0012731142257669953,0.0012723045030245692,-2.2220652497005,570.8228526862898,63.58330020396341,7.973913731887981,0.0013027991007452523,0.0013036481121507706,87.24640591848063,8.91024319095863,0.001678510806351683,0.011420757422999289,8.896699855402087,634.0770068854433,5.3414068865626305,10682.813773125261,9.276485143632906,0.7121611772618945,2.3202923321415527,0.08145352113168786,0.07830598918759624,-0.0009975543670240825,4.158566519566289,2.0101730271881006,-2.1483934923781884,2.4807511222995746,6.745898022131392,6.666289233843042,-2.2220964112810138,-2.2312817838965735,6.389848303462863,8.897571017739615,6.241062803485141,4.517895741464853
Van_GT1,20250729_1236,Van,ON,cluster,26015.446588333933,52030893.17666786,17.767348218909085,115186.67098388208,911943.5143934228,489564.47342788416,1121131.6611784166,3916026222.9496455,22.088343258208607,6455555.713584483,1931991.9900381442,3863983980.076288,22.0749646076039,1496379.689228477,-0.0020063245275576632,6455555.713584483,0.0001954035191200361,1182.677060409343,7.076381025207428,0.5916343473783607,1.2523466051546657,22.10346051167312,2.5962593330189e-06,2.631227169186927e-06,2.6312237075147915e-06,-4.282653954733828,486.7308661243603,13.18632389393636,3.631297825011409,2.8982730173875118e-06,2.898277217384811e-06,5.217149958146276,2.4740806688443833,2.2730285570797516e-05,0.00023635899709020295,14.99858358239647,661.0221036343211,5.083509814839885,10167.01962967977,9.227002743402416,0.8144890415890378,1.2487907026073568,0.013465607891997673,0.013375752335130888,-0.002049570851379148,8.540443808691556,3.731159939401845,-4.809283869289711,5.553282673087479,12.86143886695507,12.84806021634692,-4.282686738782306,-2.1513685478796276,10.691812356571184,14.999428764226547,10.488405267460573,8.038776347057208
Van_GT1,20250729_1637,Van,ON,cluster,10516.465967537484,21032931.93507497,16.861600002294864,49871.93581086455,446324.62969614565,498984.9440062803,1215236.0616847628,3991380567.106236,22.10740301504572,6924112.548173964,1984951.0283160699,3969902056.6321397,22.102007260719557,1720362.3789971226,-0.0017684912930189221,6924112.548173964,0.020988202914035237,4135.095690746228,8.32750755198113,2.0685821364413344,3.4031526200503697,34.20893769190661,0.0001105991863989342,0.00011119756533866833,0.00011119138334767702,-3.034733268594175,472.32473359248485,13.8763957336693,3.725103452746698,0.0001116414244403848,0.00011164765657612968,7.228851993277619,2.8320036556768016,0.00019660101138112166,0.0004547919496249851,13.774499708738427,573.5614362249131,220.72172166523313,441443.4433304663,12.997807454937032,0.8080333294547563,769.9822256150509,0.005298098450549236,0.0052841129030768265,-0.0017926418224264822,3.8637947651066256,1.789430416323496,-2.0743643487831296,2.3952696303346057,9.109597825151432,9.104202070823913,-3.034734023607971,-4.67053944079802,8.534334205904646,13.774741511621933,9.107642023509102,7.029837722040783
Van_GT1,20251001_1626,Van,ON,cluster,10344.679614901843,20689359.229803685,16.845130127532848,48690.931871613946,474502.26433807984,497249.0275336384,1222547.7135089773,3977494971.241574,22.10391805412553,8093274.870896339,1978293.8887851494,3956587777.5702987,22.098647818681812,1746574.511056621,-0.001762845882692319,8093274.870896339,0.01016818595714606,7461.189488422437,8.917604147243521,3.7324609746985677,6.962507847310334,51.370411234188396,5.289089075005977e-05,5.3170374021636966e-05,5.3168960527403956e-05,-3.2806681476107005,475.49539440425286,16.276099947422896,4.0343648753451,5.476824189734084e-05,5.4769741704881585e-05,8.337171308002299,2.9577807906054385,0.00036062931701016595,0.0005389938918400301,13.18104367143829,574.3850477189812,105.1866259914251,210373.2519828502,12.25664337584971,0.8074535117315916,159.8633997104913,0.005229091427489778,0.0052154672031489956,-0.0017850412553358779,4.588491456793831,1.8156584168562535,-2.772833039937577,3.2017918040516973,9.84727943146912,9.842009196024074,-3.280669732008025,-3.339168493067598,7.927659949861429,13.181177689091673,8.617646879781852,7.069176156086497
Van_GT1,20251001_1726,Van,ON,cluster,11112.113346590604,22224226.69318121,16.916693589297303,53320.07607850712,497020.4388532378,502675.97503146343,1224255.363458258,4021407800.2517076,22.114897877588216,8484429.725254118,1999519.3452294352,3999038690.4588704,22.109319842047825,1733462.7731523411,-0.0018194759707295036,8484429.725254118,0.006400375821774207,2639.696471269047,7.878797976221976,1.3198482356345234,4.155231408223495,57.62501967134108,3.537154405871721e-05,3.5569399096849086e-05,3.556876652077322e-05,-3.414672611918833,478.2401847927061,16.878526419972747,4.108348381036835,3.602860411979742e-05,3.602925315774945e-05,8.048910679775778,2.913728904665008,0.00011877562750378327,0.00042857174837677026,14.23052186582585,578.467451904882,71.12170159233617,142243.40318467232,11.865302006291328,0.808757547376102,103.99745593157529,0.005557392266847781,0.005542006937663231,-0.0018486844627720834,5.051398568188324,2.224261649616734,-2.8271369185715898,3.2644965219464717,10.249602901226508,10.244024865684727,-3.4146749552282425,-3.9868757595866917,9.038274327775015,14.230900625271419,9.499600895085747,7.416887947113137
Van_GT1,20251001_1826,Van,ON,cluster,11347.35114132173,22694702.28264346,16.937642119658285,54186.971921208205,527818.5679972172,507636.7175517093,1235090.7398861416,4061093740.413675,22.124718168716754,7933093.080288172,2018936.9000170047,4037873800.0340095,22.118984103509156,1747399.5659250226,-0.0016491542126682878,7933093.080288172,0.022574003266290114,12927.813566147788,9.46721370933063,6.463906783073894,11.877742209541541,60.77040447378954,0.00012615081458417955,0.00012687624943889594,0.00012686820132829562,-2.990765469576647,484.1490852431294,15.627500545171031,3.953163359281608,0.00012934251192837554,0.00012935087703172212,8.250221067871799,2.9304292025888774,0.0005696401479579752,0.0006342530639355436,12.651770394178525,579.7797454409099,256.15514172794883,512310.2834558977,13.146687694779216,0.8091855955476288,430.91671778071657,0.005620458539950482,0.0056047226970855745,-0.0016673906277759449,3.790956332756098,1.520030005240832,-2.270926327515266,2.6222398530014943,8.97803242563147,8.972298360422458,-2.9907661201408193,-3.6795493831174912,7.470505715873589,12.65184774353995,8.214916399915177,6.701372032907193
Van_GT1,20251001_1926,Van,ON,cluster,11504.001096606838,23008002.193213675,16.951352678290004,54457.99538392245,464478.6883367449,507571.41299931955,1226275.480485323,4060571303.9945564,22.124589516176453,8047470.531134665,2018587.5410495189,4037175082.0990376,22.118811047482687,1722709.3117162534,-0.0016989870122681866,8047470.531134665,0.016410579455422736,10645.054203039988,9.272944605119328,5.322527101519994,9.356017721581212,47.952860523965,9.298559730520031e-05,9.352446708998771e-05,9.35200939496771e-05,-3.092428275854461,487.2134509190121,15.854853770390436,3.981815386276213,9.561173359978354e-05,9.56163045472621e-05,8.093080189617961,2.90926230442875,0.0004626674716755433,0.0005946368233768626,12.84586644236336,585.5425070097996,188.78732405114496,377574.64810228994,12.841526219919304,0.8102764318539804,297.86125477299635,0.005699035024572474,0.005682856961595398,-0.0017185824617477405,4.109829063386956,1.6552181541532995,-2.454610909233656,2.834340538403687,9.283065944490273,9.27728747579508,-3.09242915859836,-3.568672902247407,7.6785019656343625,12.845960378042486,8.379076664496004,6.822676566561423
Van_GT1,20251001_2027,Van,ON,cluster,12236.177948479342,24472355.896958686,17.013054748596637,57707.72682686799,531383.7814474441,508370.0463954964,1218532.965333606,4066960371.1639714,22.126161720072854,7603892.422119141,2021042.9564849744,4042085912.969949,22.120026711013665,1698515.8515997531,-0.0017102557330317138,7603892.422119141,0.016077629704240263,8644.820961942667,9.064831357396084,4.3224104809713335,7.304562678157217,34.45361266881832,9.674485123863899e-05,9.734020616414927e-05,9.733546891369536e-05,-3.079098631420455,490.2800964549545,14.957396636629417,3.867479364731662,9.887536137489078e-05,9.888024970454474e-05,7.886862894583064,2.8774864461191445,0.0003532484162269254,0.0006224278706484497,13.05519535361758,591.2215478890222,196.72873805084922,393457.4761016984,12.8827308167523,0.8114499999599855,303.40364507027675,0.006054387864056422,0.006036133699327507,-0.0017300238149981087,4.130326432549394,1.7429233623402514,-2.3874030702091424,2.7567356104987764,9.243433444642156,9.237298435581456,-3.079099478527152,-3.8180125872942803,7.948339019843674,13.055311022875737,8.574704223441444,6.849895365372314
Van_GT1,20251001_2127,Van,ON,cluster,13223.758970741172,26447517.941482343,17.0906729100346,60539.24069261644,523982.37969959155,493860.43230893475,1140592.764980923,3950883458.471478,22.097205051476823,7016968.1796655655,1962053.2802509482,3924106560.5018964,22.09040453462685,1525092.425673437,-0.001734410846318686,7016968.1796655655,0.012100809688333245,9343.646760394282,9.142558919324431,4.671823380197141,8.078385958475343,53.211168434682804,8.10037513641278e-05,8.155649608499316e-05,8.155317053477858e-05,-3.1380704833300457,502.87413883961307,14.208403266605684,3.769403569081141,8.337217797420237e-05,8.337565353082002e-05,6.7524502639811725,2.7088121013066804,0.00035329011898461093,0.0006499754322890485,12.947845615302418,621.320881758887,160.01819066933447,320036.3813386689,12.676193084636711,0.8165285439936792,232.29490315925761,0.006739755287914423,0.006717144673726323,-0.0017552701527229668,4.4144829122270295,1.8407430554613686,-2.573739856765661,2.971898798255446,9.421015091226874,9.414214574375176,-3.1380715247917252,-3.5337380595395658,7.948220971766595,12.947952633914742,8.530827151755505,6.840474717609515
Van_GT1,20251001_2227,Van,ON,cluster,20792.793414725777,41585586.82945155,17.543264218797656,90335.46008127854,732473.7480790764,606141.2809463728,1177774.9890293796,4849130247.570982,22.30206519562267,5062122.077365875,2403738.350323787,4807476700.647573,22.293438189164313,1109817.0150001307,-0.0019522683820417613,5062122.077365875,0.0015946768345758225,1644.5219875469234,7.405812930522576,0.8222609937734616,1.306975751626103,22.09210940628168,1.3675766288684057e-05,1.379425759052282e-05,1.3794162450626505e-05,-3.7304143633125384,518.5972712072543,8.351389744421212,2.8898771157990555,1.401500201449492e-05,1.4015100225094461e-05,1.9143780388383727,1.8092500614711702,3.9545479886848875e-05,0.00026144433448058304,14.887625258641737,766.2322479069517,33.157785984584706,66315.57196916941,11.1021950992267,0.8358610075789258,93.23535484940246,0.008650189989241115,0.00861299145813265,-0.0019794821682063302,6.441084174825006,2.9572423348691963,-3.4838418399558098,4.022794048225135,11.199885175490591,11.191258169030442,-3.7304193896768134,-3.6969749840322086,10.138059158857214,14.88823315306265,10.216941052990201,7.707416329074633
Van_GT1,20251001_2327,Van,ON,cluster,20783.530908457637,41567061.81691527,17.542818652415857,91175.80731581784,927957.4496418573,606019.3560287909,1179856.2315552486,4848154848.230328,22.301864026051167,5231138.434057295,2403237.806856703,4806475613.713406,22.29322993205946,1119367.5796428756,-0.0019294526040639897,5231138.434057295,0.002645128104935514,2222.4965548759624,7.706836260534647,1.1112482774379813,1.9232032940903254,40.19155706501465,2.2678773037055757e-05,2.287543145705702e-05,2.2875169818364903e-05,-3.5618126635643055,518.8270230988936,8.63196592982877,2.938020750407756,2.313746182181556e-05,2.3137729494949757e-05,1.979478467529522,1.8220979015867045,5.346773280885318e-05,0.00030500309263589443,14.586393671524814,764.2266768605313,54.97510172575855,109950.2034515171,11.607791941366544,0.8356767604664463,165.5304759064511,0.008648137462368444,0.008610956531672105,-0.001954543464941022,5.935035781976813,2.755264172391813,-3.179771609585,3.6716839895108584,10.69408117946337,10.685447085469873,-3.561815695156625,-3.9013964291066836,9.836432211083498,14.586843514576557,9.97076056252828,7.505675475884873
Van_GT1,20251002_0028,Van,ON,cluster,20585.679830617966,41171359.661235936,17.533253443023515,89665.07280852024,815813.3718982339,605306.6500044552,1180721.9286282929,4842453200.035642,22.30068728898306,5272478.156341612,2400564.1870989674,4801128374.197935,22.29211680539995,1127310.77303311,-0.0019024661574752674,5272478.156341612,0.0036700805691512817,2363.969372369628,7.7685203504699265,1.181984686184814,1.7687360349524806,23.546519867441248,3.120364841050656e-05,3.147222805169989e-05,3.147173281152147e-05,-3.455466144119812,517.0723176795155,8.710424966094134,2.9513429089300853,3.169232659438459e-05,3.1692828801472426e-05,2.050215914173041,1.8353022762453828,5.7417811600604454e-05,0.00029129159698580454,14.523596454930022,764.2030494034516,75.55110354912229,151102.20709824457,11.925718373040512,0.8355007159880873,237.794765501545,0.00857535072015522,0.008538791258293904,-0.0019262910893890872,5.607541663709391,2.653458568348899,-2.9540830953604917,3.4110813406298046,10.374975533751162,10.366405050166271,-3.455468350055424,-4.157614332433701,9.765155996143092,14.524019382599972,9.916014325148808,7.41232195480578
Van_GT1,20251002_0128,Van,ON,cluster,21781.511444881904,43563022.88976381,17.589719272576577,96378.41201760166,897410.3394180574,610975.2987684413,1191167.7373112661,4887802390.147531,22.31000863065552,5369580.805993617,2422037.3689193963,4844074737.838793,22.3010220916757,1136950.859285314,-0.00190406204837417,5369580.805993617,0.0037184767763701106,2641.3300496695388,7.879416401454589,1.3206650248347693,2.0404488276685044,28.83862977294848,3.314129254705418e-05,3.344046029239047e-05,3.3439901172662964e-05,-3.435245944016669,518.6300419151555,8.7885399243099,2.9645471701944044,3.368225193922331e-05,3.368281919263993e-05,2.0497098945874983,1.8353411211093558,6.063238669991661e-05,0.00031308816668701846,14.421605690221114,764.4756425016726,80.99404446203499,161988.08892406998,11.995284259625697,0.8356083847442753,253.93760215436595,0.008993053420393686,0.008952856729728894,-0.001927437551877399,5.594441163269975,2.6484549237694868,-2.9459862395004883,3.4017318968090793,10.314730544099577,10.30574400511791,-3.4352480017059706,-4.1162402103859295,9.710681373655905,14.42198421550384,9.852119471110559,7.359757765617422
Van_GT1,20251002_0429,Van,ON,cluster,22333.760890903668,44667521.78180733,17.614757235820278,97833.6537168539,901401.4331436753,615850.9172393947,1195255.3317566079,4926807337.915158,22.317957016621133,5142551.650955737,2440988.208424163,4881976416.848326,22.308815978477067,1123893.6395600613,-0.0019091178875822613,5142551.650955737,0.003603614674802906,2434.748045372575,7.798009193830562,1.2173740226862875,1.7942077152640443,22.06165695122786,3.267116530846874e-05,3.2971182823516654e-05,3.2970639286015615e-05,-3.439956804482852,520.7643528253421,8.35031905774805,2.889691862075596,3.316589902449748e-05,3.3166449019006866e-05,1.9477400863526686,1.813257704419255,5.450824107202139e-05,0.00031034173302744593,14.510806784646505,768.4673159788948,80.48226849000147,160964.53698000294,11.988945565028512,0.8361458838764649,259.9273503466726,0.009149475123979295,0.009107872246905138,-0.0019324356598158304,5.625817860933381,2.6872294378723947,-2.9385884230609864,3.393189634183556,10.329017663918897,10.319876625772967,-3.4399588752576555,-4.191340794462397,9.817158655395778,14.511217420235363,9.932017942638357,7.38128820271198
Van_GT1,20251002_0830,Van,ON,cluster,25983.337380279478,51966674.760558955,17.7661132203546,115192.27340248799,917687.6375748254,657425.1962142058,1265807.4575704797,5259401569.713647,22.383283087397448,5529172.204528391,2603667.07947988,5207334158.959761,22.373333884209146,1159689.164259136,-0.0019415605421600596,5529172.204528391,0.0018888890187522892,2576.712031117309,7.85465747482291,1.2883560155586544,1.926125353710742,22.741105721180247,1.8663583678710772e-05,1.8850198258815436e-05,1.885002059606089e-05,-3.6263256463789326,521.3440788358217,8.410344228314068,2.9000593491016686,1.9153692055705248e-05,1.9153875488836068e-05,1.9228959537973171,1.7995052315819708,4.9583931298080696e-05,0.0002821742072926245,14.518676409386234,788.4524132901545,49.07964064814672,98159.28129629344,11.494356945072347,0.8374403179956045,135.93653430933477,0.009979516039151218,0.009930049498147563,-0.0019628344310809336,6.271766443510909,2.8940973757728443,-3.377669067738065,3.9001962909840873,10.888936329606725,10.878987126416522,-3.6263290421388406,-3.6400772989751715,9.91184374248608,14.519064425391694,9.973876494015729,7.501318058678457
Van_GT1,20251002_1031,Van,ON,cluster,25118.962296263933,50237924.59252787,17.732280789314117,110480.02088604872,911449.4328779131,656238.3921746741,1266203.7374837396,5249907137.397392,22.381476225469203,5549133.621519148,2599773.224779039,5199546449.558079,22.371837237683295,1167914.9192475635,-0.001958027609925444,5549133.621519148,0.002393965707407914,2495.378100668193,7.822596200656482,1.2476890503340965,2.062825384159811,30.319134590418116,2.2908570673400677e-05,2.3130453752573096e-05,2.3130186247752694e-05,-3.5581173832920654,518.8651446849847,8.45597223156994,2.9079154443635136,2.3384162602701413e-05,2.338443601436289e-05,1.856325329016478,1.7938660903563668,4.9671202003422195e-05,0.0002672848827208945,14.549241037026812,783.8511032934929,60.1339343429294,120267.8686858588,11.697485087807099,0.8370502219785356,221.23381083140384,0.00966198207476302,0.009615603625153655,-0.001980626934949349,6.034803996339944,2.826333189402135,-3.208470806937809,3.7048229681452005,10.68399945220983,10.674360464422074,-3.5581201548073573,-3.875281233010784,9.910085229350727,14.549641697432858,9.985641703072318,7.465889657484265
Van_GT1,20251002_1131,Van,ON,cluster,24752.055018314335,49504110.03662867,17.71756627533538,108966.67353385464,953861.3649523295,653996.7547919349,1263422.052944261,5231974038.335479,22.378054489188287,5528295.049738944,2591152.890900156,5182305781.800312,22.36851592599076,1170140.321343948,-0.0019180754991749728,5528295.049738944,0.003266522763983495,2440.1961923206004,7.800243440911873,1.2200980961603003,1.956387523085977,24.36139278348128,3.0907321244438075e-05,3.120354320142384e-05,3.1203056380996666e-05,-3.458324240536591,519.8393104470848,8.453092479790266,2.9074202447854307,3.1374214079069794e-05,3.137470625487153e-05,1.898395588266629,1.802027377367855,4.929279994156084e-05,0.0002720575647399292,14.568272485078886,782.2307136521684,80.85315117269731,161706.30234539462,11.993543204380988,0.8369420495783186,272.41646648770325,0.009552525868018373,0.00950718898528127,-0.0019398218944691016,5.724029234785798,2.7477030243786142,-2.9763262104071835,3.4367654775494527,10.384517468647916,10.374978905448556,-3.458326301816186,-4.193703298605624,9.917732533391423,14.56868220405418,9.99653695615131,7.398652695041372
Van_GT2,20250403_1631,Van,ON,manual,464.08691624016353,928173.8324803271,13.740975391093157,1451.6931286733927,12555.208313141542,29071.84720700485,93899.60572832327,232545705.80883178,19.264597352095794,927232.2900728919,115746.45868433881,231492917.36867762,19.260059840822578,158886.19485077154,-0.0013223538189043598,927232.2900728919,0.13309082032124042,1083.1909082045672,6.988589281073098,0.5418663872959316,0.6026132115407137,7.7526442983980814,0.000531213493433418,0.0005336293575190108,0.0005334870280052946,-2.5119336520943016,469.4792872904625,31.894508920281904,5.647522370052607,0.0005360150938037152,0.0005361587755648253,35.71187546088907,5.5131752206816,0.0011670129778479385,0.0018707731200503278,12.27147055974948,878.6079223375958,61.76570838282471,123531.41676564942,11.724258884539672,0.77972303274666,98.2462847758636,0.00400951287421941,0.0040014961989722885,-0.0013828746095999515,2.0167235242436092,0.8127364516240565,-1.2039870726195527,1.390244520955457,7.54034655832983,7.535809047037056,-2.511936349012352,-4.736584280802452,6.753307805046061,12.272393327839508,7.767209962376915,6.331821974417503
Van_GT2,20250405_1653,Van,ON,manual,760.920477385137,1521840.954770274,14.235431971519379,1919.9832591889997,11660.35502113495,35538.7259273155,97017.62382015731,284274268.6925967,19.465450068454423,908890.4902207889,141369.95997069124,282739919.94138247,19.460038025787156,150687.13553420885,-0.001518195410697964,908890.4902207889,0.007785594167942706,659.3603819493087,6.492785719255086,0.32984511353142004,0.14850884680222443,3.6601719346470105,4.167959385313215e-05,4.190577709882623e-05,4.19048990762785e-05,-3.3600008233535483,451.5461615561679,25.574650370969035,5.057138555640134,4.400001335014175e-05,4.400098136492666e-05,26.650634697193997,4.515332265036229,0.0004332649741630903,0.0008837780383701606,12.967252306532071,828.3354350340148,5.924218031001795,11848.43606200359,9.380035555726513,0.7989526037901784,3.203750367761438,0.005382476429524971,0.005368042673005895,-0.001588631006831937,4.8554801544572594,1.8437586285462633,-3.011721525910996,3.4776364674178075,10.085498904973248,10.080086862286892,-3.3600289540956307,-2.8886809131001616,7.744161067557421,12.968767775387054,8.456017790631721,7.068365336375896
Van_GT2,20250407_1226,Van,ON,manual,243.5976426224322,487195.2852448644,13.096422370646097,669.6068759270274,3596.6403410915664,23530.863828349575,68284.4971098198,188223379.76296824,19.053140010996266,926449.0178275704,93861.26832883443,187722536.65766886,19.050475567111867,109785.4393489372,-0.0014162052903895464,926449.0178275704,0.026506206830512285,734.1210569842025,6.600035189030591,0.3672441505673849,0.23601310110571763,4.633001338793349,6.86083684919465e-05,6.879141539157168e-05,6.878904937066322e-05,-3.194784722758058,500.5735957937283,39.371653526437775,6.274683539939414,7.251126235252527e-05,7.251389135765301e-05,38.20260139070852,5.2955219175110235,0.0015068312014015618,0.001174653311434792,12.450440378081275,892.260297299604,6.456849498788656,12913.698997577312,9.466121398837693,0.7938122925275591,3.8406328219872945,0.002595294597650318,0.002591932636223275,-0.0014875827622725353,3.630376353393796,1.043516871247089,-2.586859482146707,2.987048036746274,9.587096040994043,9.584431597095465,-3.1948105323651546,-2.867370021902434,6.49774637529623,12.451801618997898,7.736120573733502,6.997572114948758
